Mercedes Benz Ponton  2000  for Sale, 21 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-ponton-2000-for-sale-in-rawalpindi-9678619, Rawalpindi, 2000, 348,000 km, Diesel, 2700 cc, 
Mercedes Benz C Class  2017 C180 for Sale, 1.4 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2017-for-sale-in-islamabad-8617162, Islamabad, 2017, 65,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2015 C180 AMG for Sale, 1.65 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2015-for-sale-in-karachi-9678216, Karachi, 2015, 62,500 km, Petrol, 1600 cc, 
Mercedes Benz E Class 4th (W212) Generation 2010 E250 for Sale, 98 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-islamabad-9475542, Islamabad, 2010, 90,000 km, Petrol, 2100 cc, 
Mercedes Benz GLB Class  2022 GLB 200 7-seater for Sale, 2.65 crore, https://www.pakwheels.com/used-cars/mercedes-benz-glb-class-2022-for-sale-in-lahore-9658207, Lahore, 2022, 27,000 km, Petrol, 1300 cc, 
Mercedes Benz S Class  2022 S 580 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2022-for-sale-in-islamabad-9677657, Islamabad, 2022, 12,000 km, Petrol, 4000 cc, 
Mercedes Benz EQC  2020 400 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqc-2020-for-sale-in-islamabad-9677638, Islamabad, 2020, 23,000 km, Electric, 80.0 kWh, 
Mitsubishi Galant  1998  for Sale, 16.8 lacs, https://www.pakwheels.com/used-cars/mitsubishi-galant-1998-for-sale-in-lahore-9677632, Lahore, 1998, 800,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2016 C180 AMG for Sale, 1.54 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2016-for-sale-in-islamabad-9605432, Islamabad, 2016, 52,000 km, Petrol, 1600 cc, 
Mercedes Benz S Class  1978  for Sale, 9.75 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-1978-for-sale-in-karachi-9676554, Karachi, 1978, 444 km, Petrol, 3000 cc, 
Mercedes Benz C Class  2021 C200 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2021-for-sale-in-rawalpindi-9455585, Rawalpindi, 2021, 23,000 km, Petrol, 2000 cc, 
Mercedes Benz EQC  2020 400 4MATIC for Sale, 1.65 crore, https://www.pakwheels.com/used-cars/mercedes-benz-eqc-2020-for-sale-in-karachi-9643424, Karachi, 2020, 69,064 km, Electric, 800.0 kWh, 
Mercedes Benz C Class  2021 C180 AMG for Sale, 2.1 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2021-for-sale-in-karachi-8189843, Karachi, 2021, 17,280 km, Petrol, 1600 cc, 
Mercedes Benz E Class  1972  for Sale, 22 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-1972-for-sale-in-lahore-9377592, Lahore, 1972, 35,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class 3rd (W211) Generation 2004 E200 for Sale, 45 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2004-for-sale-in-bahawalpur-9675731, Bahawalpur, 2004, 150,000 km, Petrol, 1800 cc, 
Mercedes Benz EQB 1st (X243) Generation 2022 250 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqb-2022-for-sale-in-karachi-9674890, Karachi, 2022, 7,000 km, Electric, 66.0 kWh, 
Mercedes Benz C Class  1998 C180 for Sale, 18 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-1998-for-sale-in-faisalabad-9239136, Faisalabad, 1998, 222,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  1985  for Sale, 11.9 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-1985-for-sale-in-lahore-9674573, Lahore, 1985, 193,000 km, Petrol, 2000 cc, 
Mercedes Benz S Class  2002 S500 L for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2002-for-sale-in-karachi-9674480, Karachi, 2002, 26,000 km, Petrol, 5000 cc, 
Mercedes Benz S Class  2006 S350 for Sale, 1.35 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2006-for-sale-in-islamabad-9674467, Islamabad, 2006, 58,000 km, Petrol, 3500 cc, 
Mercedes Benz S Class  2007 S550 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2007-for-sale-in-islamabad-9169832, Islamabad, 2007, 106,000 km, Petrol, 5500 cc, 
Mercedes Benz G Class  2020 G 63 AMG for Sale, 16.25 crore, https://www.pakwheels.com/used-cars/mercedes-benz-g-class-2020-for-sale-in-karachi-9524355, Karachi, 2020, 27,000 km, Petrol, 4000 cc, 
Mercedes Benz E Class 3rd (W211) Generation 2004 E240 for Sale, 48.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2004-for-sale-in-islamabad-9671751, Islamabad, 2004, 220,000 km, Petrol, 2600 cc, 
Mercedes Benz S Class  2016 S400 Hybrid for Sale, 3.99 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2016-for-sale-in-lahore-9679405, Lahore, 2016, 65,000 km, Hybrid, 3500 cc, 
Mercedes Benz S Class  2015 S 560 e for Sale, 4.5 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2015-for-sale-in-islamabad-7854669, Islamabad, 2015, 74,000 km, Hybrid, 3000 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, 5.25 crore, https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-karachi-9679169, Karachi, 2022, 6,000 km, Electric, 107.0 kWh, 
Mercedes Benz C Class  2000 C200 for Sale, 22 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2000-for-sale-in-karachi-9528552, Karachi, 2000, 100,000 km, Petrol, 2000 cc, 
Mercedes Benz C Class  2008 C63 AMG for Sale, 1.3 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2008-for-sale-in-islamabad-8536970, Islamabad, 2008, 66,000 km, Petrol, 6200 cc, 
Mercedes Benz C Class  2017 C180 for Sale, 1.4 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2017-for-sale-in-islamabad-8617162, Islamabad, 2017, 65,000 km, Petrol, 1600 cc, 
Mercedes Benz E Class 4th (W212) Generation 2010 E250 for Sale, 98 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-islamabad-9475542, Islamabad, 2010, 90,000 km, Petrol, 2100 cc, 
Mercedes Benz GLB Class  2022 GLB 200 7-seater for Sale, 2.65 crore, https://www.pakwheels.com/used-cars/mercedes-benz-glb-class-2022-for-sale-in-lahore-9658207, Lahore, 2022, 27,000 km, Petrol, 1300 cc, 
Mercedes Benz S Class  2022 S 580 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2022-for-sale-in-islamabad-9677657, Islamabad, 2022, 12,000 km, Petrol, 4000 cc, 
Mercedes Benz EQC  2020 400 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqc-2020-for-sale-in-islamabad-9677638, Islamabad, 2020, 23,000 km, Electric, 80.0 kWh, 
Mercedes Benz C Class  2016 C180 AMG for Sale, 1.54 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2016-for-sale-in-islamabad-9605432, Islamabad, 2016, 52,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2021 C200 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2021-for-sale-in-rawalpindi-9455585, Rawalpindi, 2021, 23,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class 4th (W212) Generation 2013 E250 for Sale, 1.24 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-karachi-9506986, Karachi, 2013, 34,000 km, Petrol, 2100 cc, 
Mercedes Benz E Class 4th (W212) Generation 2014 E63 AMG for Sale, 2.48 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-lahore-9673842, Lahore, 2014, 48,000 km, Petrol, 5500 cc, 
Mercedes Benz E Class 5th (W213) Generation 2020 E 180 Exclusive for Sale, 2.55 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2020-for-sale-in-gujranwala-9673743, Gujranwala, 2020, 32,000 km, Petrol, 1500 cc, 
Mercedes Benz C Class  2007 C200 for Sale, 31 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2007-for-sale-in-lahore-9673179, Lahore, 2007, 175,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2016 C180 Avantgarde for Sale, 1.4 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2016-for-sale-in-lahore-9384777, Lahore, 2016, 60,000 km, Petrol, 1600 cc, 
Mercedes Benz EQE  2022 350+ SUV for Sale, 3.75 crore, https://www.pakwheels.com/used-cars/mercedes-benz-eqe-2022-for-sale-in-lahore-9121406, Lahore, 2022, 16,500 km, Electric, 90.0 kWh, 
Mercedes Benz E Class  2005 E 350 for Sale, 63 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-lahore-9194412, Lahore, 2005, 99,000 km, Petrol, 3500 cc, 
Mercedes Benz CLK Class  2007  for Sale, 85 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-clk-class-2007-for-sale-in-rawalpindi-9285077, Rawalpindi, 2007, 76,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 4th (W212) Generation 2013 E250 for Sale, 1.35 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-islamabad-9672469, Islamabad, 2013, 82,000 km, Petrol, 2100 cc, 
Mercedes Benz Viano  2010  for Sale, 1 crore, https://www.pakwheels.com/used-cars/mercedes-benz-viano-2010-for-sale-in-islamabad-9672369, Islamabad, 2010, 213,000 km, Diesel, 2200 cc, 
Mercedes Benz C Class  2021 C200 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2021-for-sale-in-lahore-9672278, Lahore, 2021, 10,000 km, Petrol, 2000 cc, 
Mercedes Benz SLK Class 2nd (R171) Generation 2006 SLK200 Kompressor for Sale, 85 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-slk-class-2006-for-sale-in-faisalabad-9658262, Faisalabad, 2006, 35,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2014 C63 AMG for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2014-for-sale-in-karachi-9671783, Karachi, 2014, 74,000 km, Petrol, 6200 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-lahore-9149732, Lahore, 2022, 8,000 km, Electric, 1070.0 kWh, 
Mercedes Benz GLA Class  2014 GLA200 for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-gla-class-2014-for-sale-in-lahore-9671486, Lahore, 2014, 85,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2006 C180 for Sale, 30 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2006-for-sale-in-karachi-9671424, Karachi, 2006, 76,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class 3rd (W211) Generation 2004 E280 for Sale, 39 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2004-for-sale-in-karachi-9671400, Karachi, 2004, 88,000 km, Petrol, 3000 cc, 
Mercedes Benz C Class  2022  for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2022-for-sale-in-karachi-9631102, Karachi, 2022, 30 km, Petrol, 1500 cc, 
Mercedes Benz CLA Class  2022  for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-cla-class-2022-for-sale-in-karachi-9671238, Karachi, 2022, 45 km, Petrol, 1500 cc, 
Mercedes Benz EQC  2022  for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqc-2022-for-sale-in-karachi-9671169, Karachi, 2022, 40 km, Electric, 80.0 kWh, 
Toyota Land Cruiser  2003 Cygnus for Sale, 1.22 crore, https://www.pakwheels.com/used-cars/toyota-land-cruiser-2003-for-sale-in-islamabad-9648078, Islamabad, 2003, 165,535 km, Petrol, 4700 cc, 
Mercedes Benz C Class  2020 C180 Avantgarde for Sale, 1.9 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2020-for-sale-in-rawalpindi-9670772, Rawalpindi, 2020, 42,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2014 C180 Exclusive for Sale, 1.45 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2014-for-sale-in-karachi-9670685, Karachi, 2014, 96,900 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2008 C200 for Sale, 54 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2008-for-sale-in-lahore-9670314, Lahore, 2008, 87,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 3rd (W211) Generation 2005 E240 for Sale, 50 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-karachi-9670203, Karachi, 2005, 155,000 km, Petrol, 2600 cc, 
Mercedes Benz EQC  2020 400 4MATIC for Sale, 1.65 crore, https://www.pakwheels.com/used-cars/mercedes-benz-eqc-2020-for-sale-in-karachi-9643424, Karachi, 2020, 69,064 km, Electric, 800.0 kWh, 
Mercedes Benz C Class  2021 C180 AMG for Sale, 2.1 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2021-for-sale-in-karachi-8189843, Karachi, 2021, 17,280 km, Petrol, 1600 cc, 
Mercedes Benz EQB 1st (X243) Generation 2022 250 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqb-2022-for-sale-in-karachi-9674890, Karachi, 2022, 7,000 km, Electric, 66.0 kWh, 
Mercedes Benz S Class  2002 S500 L for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2002-for-sale-in-karachi-9674480, Karachi, 2002, 26,000 km, Petrol, 5000 cc, 
Mercedes Benz S Class  2006 S350 for Sale, 1.35 crore, https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2006-for-sale-in-islamabad-9674467, Islamabad, 2006, 58,000 km, Petrol, 3500 cc, 
Mercedes Benz S Class  2007 S550 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2007-for-sale-in-islamabad-9169832, Islamabad, 2007, 106,000 km, Petrol, 5500 cc, 
Mercedes Benz G Class  2020 G 63 AMG for Sale, 16.25 crore, https://www.pakwheels.com/used-cars/mercedes-benz-g-class-2020-for-sale-in-karachi-9524355, Karachi, 2020, 27,000 km, Petrol, 4000 cc, 
Mercedes Benz E Class 4th (W212) Generation 2013 E250 for Sale, 1.24 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-karachi-9506986, Karachi, 2013, 34,000 km, Petrol, 2100 cc, 
Mercedes Benz E Class 5th (W213) Generation 2020 E 180 Exclusive for Sale, 2.55 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2020-for-sale-in-gujranwala-9673743, Gujranwala, 2020, 32,000 km, Petrol, 1500 cc, 
Mercedes Benz C Class  2016 C180 Avantgarde for Sale, 1.4 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2016-for-sale-in-lahore-9384777, Lahore, 2016, 60,000 km, Petrol, 1600 cc, 
Mercedes Benz E Class  2005 E 350 for Sale, 63 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2005-for-sale-in-lahore-9194412, Lahore, 2005, 99,000 km, Petrol, 3500 cc, 
Mercedes Benz CLK Class  2007  for Sale, 85 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-clk-class-2007-for-sale-in-rawalpindi-9285077, Rawalpindi, 2007, 76,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2008 C180 for Sale, 52 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2008-for-sale-in-islamabad-9669996, Islamabad, 2008, 128,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 4th (W212) Generation 2014 E300 for Sale, 1.95 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-lahore-9598244, Lahore, 2014, 83,500 km, Petrol, 3500 cc, 
Mercedes Benz E Class  1989  for Sale, 22.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-1989-for-sale-in-lahore-9669631, Lahore, 1989, 184,000 km, Diesel, 3000 cc, 
Mercedes Benz C Class  2004  for Sale, 33.2 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2004-for-sale-in-islamabad-9540836, Islamabad, 2004, 75,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2007 C180 for Sale, 36.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2007-for-sale-in-jaranwala-9533088, Jaranwala, 2007, 138,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 4th (W212) Generation 2011 E250 Avantgarde for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2011-for-sale-in-rawalpindi-9669351, Rawalpindi, 2011, 88,500 km, Petrol, 2100 cc, 
Mercedes Benz E Class  1998  for Sale, 30.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-1998-for-sale-in-lahore-9668877, Lahore, 1998, 144,000 km, Petrol, 2400 cc, 
Mercedes Benz E Class  2014 E300 for Sale, 1.78 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-islamabad-9391012, Islamabad, 2014, 98,000 km, Petrol, 3500 cc, 
Mercedes Benz Other  1980  for Sale, 13.7 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-other-1980-for-sale-in-rawalpindi-9668542, Rawalpindi, 1980, 29,505 km, Diesel, 3000 cc, 
Mercedes Benz C Class  2006 C180 for Sale, 35 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2006-for-sale-in-multan-9232748, Multan, 2006, 101,000 km, Petrol, 2000 cc, 
Mercedes Benz E Class  2013 E250 for Sale, 1.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-lahore-9424500, Lahore, 2013, 66,000 km, Petrol, 2100 cc, 
Mercedes Benz C Class  2013 C200 for Sale, 89 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2013-for-sale-in-karachi-9668052, Karachi, 2013, 29,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 4th (W212) Generation 2012 E200 for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2012-for-sale-in-karachi-9667942, Karachi, 2012, 53,547 km, Petrol, 2100 cc, 
Mercedes Benz C Class  2008 C180 for Sale, 50 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2008-for-sale-in-lahore-9583397, Lahore, 2008, 115,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 3rd (W211) Generation 2007 E200 for Sale, 56 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2007-for-sale-in-islamabad-9667842, Islamabad, 2007, 135,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  2010 E200 for Sale, 76 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-karachi-9206650, Karachi, 2010, 110,000 km, Petrol, 2100 cc, 
Mercedes Benz EQC  2020 400 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqc-2020-for-sale-in-islamabad-9667689, Islamabad, 2020, 3,000 km, Electric, 800.0 kWh, 
Mercedes Benz E Class 4th (W212) Generation 2011 E250 for Sale, 1.18 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2011-for-sale-in-islamabad-8743278, Islamabad, 2011, 84,000 km, Petrol, 2100 cc, 
Mercedes Benz C Class  2002 C180 for Sale, 37 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2002-for-sale-in-mardan-9667566, Mardan, 2002, 180,000 km, Petrol, 2000 cc, 
Mercedes Benz C Class  2006  for Sale, 32.95 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2006-for-sale-in-rawalpindi-9667480, Rawalpindi, 2006, 149,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2006 C180 for Sale, 30 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2006-for-sale-in-wah-cantt-9340172, Wah cantt, 2006, 269,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2018 C180 for Sale, 1.4 crore, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2018-for-sale-in-karachi-9526971, Karachi, 2018, 51,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2011 C200 for Sale, 65 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2011-for-sale-in-sheikhupura-9667137, Sheikhupura, 2011, 115,000 km, Petrol, 1800 cc, 
Mercedes Benz C Class  2007 C200 Kompressor 1.8 for Sale, 53 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2007-for-sale-in-karachi-9666950, Karachi, 2007, 82,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 4th (W212) Generation 2011 E250 for Sale, 1.25 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2011-for-sale-in-multan-9666294, Multan, 2011, 100,000 km, Petrol, 2100 cc, 
Mercedes Benz E Class 4th (W212) Generation 2013 E250 for Sale, 1.35 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-islamabad-9672469, Islamabad, 2013, 82,000 km, Petrol, 2100 cc, 
Mercedes Benz C Class  2021 C200 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2021-for-sale-in-lahore-9672278, Lahore, 2021, 10,000 km, Petrol, 2000 cc, 
Mercedes Benz C Class  2014 C63 AMG for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2014-for-sale-in-karachi-9671783, Karachi, 2014, 74,000 km, Petrol, 6200 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-lahore-9149732, Lahore, 2022, 8,000 km, Electric, 1070.0 kWh, 
Mercedes Benz CLA Class  2022  for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-cla-class-2022-for-sale-in-karachi-9671238, Karachi, 2022, 45 km, Petrol, 1500 cc, 
Mercedes Benz EQC  2022  for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-eqc-2022-for-sale-in-karachi-9671169, Karachi, 2022, 40 km, Electric, 80.0 kWh, 
Toyota Land Cruiser  2003 Cygnus for Sale, 1.22 crore, https://www.pakwheels.com/used-cars/toyota-land-cruiser-2003-for-sale-in-islamabad-9648078, Islamabad, 2003, 165,535 km, Petrol, 4700 cc, 
Mercedes Benz E Class 4th (W212) Generation 2014 E300 for Sale, 1.95 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-lahore-9598244, Lahore, 2014, 83,500 km, Petrol, 3500 cc, 
Mercedes Benz E Class  2014 E300 for Sale, 1.78 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-islamabad-9391012, Islamabad, 2014, 98,000 km, Petrol, 3500 cc, 
Mercedes Benz E Class  2013 E250 for Sale, 1.15 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-lahore-9424500, Lahore, 2013, 66,000 km, Petrol, 2100 cc, 
Mercedes Benz C Class  2013 C200 for Sale, 89 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2013-for-sale-in-karachi-9668052, Karachi, 2013, 29,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 4th (W212) Generation 2012 E200 for Sale, 1.05 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2012-for-sale-in-karachi-9667942, Karachi, 2012, 53,547 km, Petrol, 2100 cc, 
Mercedes Benz C Class  2008 C180 for Sale, 54 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2008-for-sale-in-peshawar-9666172, Peshawar, 2008, 85,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class  2004  for Sale, 68 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2004-for-sale-in-karachi-9665277, Karachi, 2004, 110,000 km, Petrol, 5500 cc, 
Mercedes Benz E Class 5th (W213) Generation 2019 E200 AMG for Sale, 2.7 crore, https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2019-for-sale-in-islamabad-9568054, Islamabad, 2019, 36,000 km, Petrol, 1991 cc, 
Mercedes Benz G Class  2020 G 63 AMG for Sale, 17.75 crore, https://www.pakwheels.com/used-cars/mercedes-benz-g-class-2020-for-sale-in-karachi-9509167, Karachi, 2020, 12,000 km, Petrol, 4000 cc, 
Mercedes Benz C Class  2011 C200 for Sale, 69.5 lacs, https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2011-for-sale-in-islamabad-9665929, Islamabad, 2011, 100,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 5th (W213) Generation 2021 E200 AMG for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2021-for-sale-in-rawalpindi-9425405, Rawalpindi, 2021, 30,000 km, Petrol, 1991 cc, 
Mercedes Benz C Class Cabriolet  2021 C 180 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-cabriolet-2021-for-sale-in-karachi-7994077, Karachi, 2021, 5,000 km, Petrol, 1600 cc, 
Mercedes Benz C Class  2021 C200 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2021-for-sale-in-karachi-9608973, Karachi, 2021, 19,000 km, Petrol, 1496 cc, 
Mercedes Benz E Class 5th (W213) Generation 2020 E 180 Avantgarde for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2020-for-sale-in-karachi-9658107, Karachi, 2020, 24,000 km, Petrol, 1500 cc, 
Mercedes Benz E Class 4th (W212) Generation 2013 E200 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2013-for-sale-in-karachi-9636396, Karachi, 2013, 14,000 km, Petrol, 1800 cc, 
Mercedes Benz E Class 5th (W213) Generation 2023 E200 AMG for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2023-for-sale-in-karachi-9612433, Karachi, 2023, 35 km, Petrol, 1991 cc, 
Mercedes Benz C Class  2022  for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2022-for-sale-in-karachi-9340462, Karachi, 2022, 9,000 km, Petrol, 1500 cc, 
Mercedes Benz C Class  2021 C200 for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2021-for-sale-in-karachi-9298475, Karachi, 2021, 11,000 km, Petrol, 1496 cc, 
Mercedes Benz E Class 5th (W213) Generation 2017 E200 AMG for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2017-for-sale-in-karachi-9158874, Karachi, 2017, 14,000 km, Petrol, 1991 cc, 
Mercedes Benz E Class  2021  for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2021-for-sale-in-karachi-9314870, Karachi, 2021, 9,800 km, Petrol, 1500 cc, 
Mercedes Benz E Class 5th (W213) Generation 2022 E 180 Exclusive for Sale, , https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2022-for-sale-in-karachi-9250010, Karachi, 2022, 6,900 km, Petrol, 1500 cc, 
Mercedes Benz EQS  2022 450 4MATIC for Sale, 4.45 crore, https://www.pakwheels.com/used-cars/mercedes-benz-eqs-2022-for-sale-in-karachi-9420257, Karachi, 2022, 9,800 km, Electric, 107.0 kWh, 
